"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","nulos","noreg","total","win_state","wintop_state","win","win_top","prevyear","difY","inc","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","edo_year","PAN.s","PRI.s","PRD.s","inc.share","inc.share.lag","inc.ch","agua_lag","dren_lag","elec_lag","tot_del_lag","hom_lag","IM","POB_TOT","ch.agua","ch.dren","ch.elec","ch.del","ch.hom","alt","edo.year"
"30143_2010","30",30143,2010,"PAN_PNA",9819,8962,7078,733,6,25859,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRI","PRI",0,0,0,1,"30_2010",0.379713059283035,0.346571793186125,0.27371514753084,34.6571793186125,28.4048172406507,6.25236207796173,10931,15,15450,212,6,0.341,56427,12.368493276004,-26.6666666666667,2.23948220064726,10.8490566037736,50,1,"30_2010"
"30144_1994","30",30144,1994,"PRI",434,4731,2120,369,0,7556,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.0574377977766014,0.626124933827422,0.280571731074643,62.6124933827422,68.5429895314913,-5.93049614874915,NA,NA,NA,NA,NA,0.317869619120265,28749,NA,NA,NA,NA,NA,0,"30_1994"
"30144_1997","30",30144,1997,"PRI",1800,4410,3031,460,0,9380,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.191897654584222,0.470149253731343,0.323134328358209,47.0149253731343,62.6124933827422,-15.5975680096079,2136,1,5298,0,0,0.374415782031559,28946,3.55805243445695,0,7.00264250660626,NA,NA,0,"30_1997"
"30144_2000","30",30144,2000,"PRD_PVEM_MC_PAS",1140,4158,4606,450,1,9904,"PRI","PRI","PRD","PRD",1997,3,"PRI","PRI",0,1,0,0,"30_2000",0.115105008077544,0.419830371567044,0.465064620355412,41.9830371567044,47.0149253731343,-5.03188821642997,2337,1,5928,0,0,0.409,27958,0,0,2.96896086369771,NA,NA,1,"30_2000"
"30144_2004","30",30144,2004,"PRI_PVEM",1141,4505,2936,802,1996,8832,"PRI","PRI","PRI","PRI",2000,4,"PRD","PRD",1,1,0,0,"30_2004",0.129189311594203,0.510076992753623,0.332427536231884,33.2427536231884,41.9830371567044,-8.74028353351596,3028,2,7015,0,0,0.263435478660478,28640,64.6961690885073,0,3.72059871703491,NA,NA,1,"30_2004"
"30144_2007","30",30144,2007,"PRI_PVEM_PNA",4074,4624,3348,389,2,12875,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRI","PRI",1,0,0,1,"30_2007",0.316427184466019,0.359145631067961,0.260038834951456,35.9145631067961,33.2427536231884,2.67180948360771,5059,2,7831,130,5,0.455556133854306,29147,0,0,-2.68164985314776,1.53846153846154,20,0,"30_2007"
"30144_2010","30",30144,2010,"PAN_PNA",7958,5167,1133,276,2,14258,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRI","PRI",0,1,0,0,"30_2010",0.558142797026231,0.362393042502455,0.0794641604713144,36.2393042502455,35.9145631067961,0.324741143449359,5059,2,8304,65,4,0.309,31974,-15.3587665546551,0,1.19219653179192,15.3846153846154,0,1,"30_2010"
"30145_1994","30",30145,1994,"PRI",4,2168,1552,40,0,3758,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,0,0,0,"30_1994",0.00106439595529537,0.576902607770091,0.412985630654604,57.6902607770091,47.7715003138732,9.91876046313585,NA,NA,NA,NA,NA,0.111625330385807,11242,NA,NA,NA,NA,NA,0,"30_1994"
"30145_1997","30",30145,1997,"PRI",0,2191,1958,87,5,4168,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0,0.525671785028791,0.469769673704415,52.5671785028791,57.6902607770091,-5.12308227412998,1433,1,1283,0,0,0.0812787081604587,11583,-42.8471737613399,0,12.0031176929072,NA,NA,0,"30_1997"
"30145_2000","30",30145,2000,"PAN",1984,1824,311,94,1,4119,"PRI","PRI","PAN","PAN",1997,3,"PRI","PRI",0,1,0,0,"30_2000",0.481670308327264,0.442825928623452,0.0755037630492838,44.2825928623452,52.5671785028791,-8.28458564053385,1700,1,1270,0,0,0.076,11467,0,0,11.3385826771654,NA,NA,1,"30_2000"
"30145_2004","30",30145,2004,"PRI_PVEM",1591,2450,283,126,0,4937,"PRI","PRI","PRI","PRI",2000,4,"PAN","PAN",1,1,0,0,"30_2004",0.322260482074134,0.496252785092161,0.0573222604820741,32.2260482074134,44.2825928623452,-12.0565446549318,1904,4,2239,0,0,NA,12252,1.52310924369746,0,4.24296560964714,NA,NA,1,"30_2004"
"30145_2007","30",30145,2007,"PRI_PVEM_PNA",2017,3111,198,86,0,5340,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRI","PRI",1,0,1,0,"30_2007",0.377715355805243,0.582584269662921,0.0370786516853933,58.2584269662921,32.2260482074134,26.0323787588787,2165,5,2479,45,2,0.0894608780137924,12150,0,0,38.8059701492537,-2.22222222222223,-50,0,"30_2007"
"30145_2010","30",30145,2010,"PAN",3336,2465,56,101,0,5857,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRI","PRI",0,1,0,0,"30_2010",0.5695748676797,0.42086392351033,0.00956120880997098,42.086392351033,58.2584269662921,-16.1720346152592,2333,5,4086,27,1,-0.454,14395,13.0304329189884,-20,6.26529613313753,11.1111111111111,100,1,"30_2010"
"30146_1994","30",30146,1994,"PRI",7,492,0,335,0,949,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.00737618545837724,0.518440463645943,0,51.8440463645943,62.8712871287129,-11.0272407641186,NA,NA,NA,NA,NA,0.696111688258085,2750,NA,NA,NA,NA,NA,0,"30_1994"
"30146_1997","30",30146,1997,"PAN",677,598,0,40,0,1275,"PRI","PRI","PAN","PAN",1994,3,"PRI","PRI",0,1,0,0,"30_1997",0.530980392156863,0.469019607843137,0,46.9019607843137,51.8440463645943,-4.94208558028059,350,0,367,0,0,0.636635222901036,2913,10.8571428571429,NA,4.90463215258856,NA,NA,1,"30_1997"
"30146_2000","30",30146,2000,"PAN",717,665,36,9,7,1418,"PRI","PRI","PAN","PAN",1997,3,"PAN","PAN",0,1,0,0,"30_2000",0.505641748942172,0.468970380818054,0.0253878702397743,50.5641748942172,46.9019607843137,3.66221410990348,388,0,439,0,0,0.591,3105,0,NA,4.1002277904328,NA,NA,0,"30_2000"
"30146_2004","30",30146,2004,"PRI_PVEM",684,735,90,42,0,1525,"PRI","PRI","PRI","PRI",2000,4,"PAN","PAN",1,0,1,0,"30_2004",0.448524590163934,0.481967213114754,0.059016393442623,44.8524590163934,50.5641748942172,-5.71171587782376,631,0,488,0,0,0.48280042597766,3167,0,NA,4.0983606557377,NA,NA,1,"30_2004"
"30146_2007","30",30146,2007,"PAN",922,814,0,21,1,1736,"PRI_PVEM_PRV","PRI","PAN","PAN",2004,3,"PRI","PRI",0,0,1,0,"30_2007",0.53110599078341,0.46889400921659,0,46.889400921659,44.8524590163934,2.03694190526555,556,1,555,51,4,0.611086409153679,3226,12.0503597122302,0,7.38738738738738,-21.5686274509804,-25,1,"30_2007"
"30146_2010","30",30146,2010,"PAN_PNA",1045,656,134,69,0,1835,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PAN","PAN",0,1,0,0,"30_2010",0.569482288828338,0.357493188010899,0.0730245231607629,56.9482288828338,46.889400921659,10.0588279611748,624,1,675,55,4,0.499,3502,8.65384615384618,0,-8.74074074074075,-81.8181818181818,-75,0,"30_2010"
"30147_1994","30",30147,1994,"PRD",155,1784,2239,260,0,4239,"PRI","PRI","PRD","PRD",1991,3,"PRD","PRD",0,1,0,0,"30_1994",0.0365652276480302,0.420853974994102,0.528190610993159,52.8190610993159,40.5959031657356,12.2231579335803,NA,NA,NA,NA,NA,1.88979657758065,14313,NA,NA,NA,NA,NA,0,"30_1994"
"30147_1997","30",30147,1997,"PRI",203,2225,1665,252,0,4148,"PRI","PRI","PRI","PRI",1994,3,"PRD","PRD",1,0,0,1,"30_1997",0.0489392478302797,0.536403085824494,0.401398264223722,40.1398264223722,52.8190610993159,-12.6792346769437,1186,0,1754,0,0,1.8415462908939,15418,-1.77065767284991,NA,1.02622576966932,NA,NA,1,"30_1997"
"30147_2000","30",30147,2000,"PRD_PT",463,1808,2613,303,0,5895,"PRI","PRI","PRD","PRD",1997,3,"PRI","PRI",0,0,0,1,"30_2000",0.0785411365564037,0.306700593723495,0.443256997455471,30.6700593723494,40.1398264223722,-9.46976705002277,1165,0,1662,0,0,1.774,16392,0,NA,1.14320096269555,NA,NA,1,"30_2000"
"30147_2004","30",30147,2004,"PRD_PT_MC",1274,1431,2473,387,3,6958,"PRI","PRI","PRD","PRD",2000,4,"PRD","PRD",0,1,0,0,"30_2004",0.183098591549296,0.205662546708824,0.355418223627479,35.5418223627479,30.6700593723494,4.87176299039847,1674,1,1833,0,0,1.77159959386275,18594,22.8195937873357,0,4.25531914893617,NA,NA,0,"30_2004"
"30147_2007","30",30147,2007,"PRI_PVEM_PNA",389,4289,3251,0,0,7929,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRD","PRD",1,0,0,1,"30_2007",0.0490604111489469,0.540925715727078,0.410013873123975,41.0013873123975,35.5418223627479,5.45956494964962,2218,2,1987,8,2,1.77359925452316,17116,0,0,-21.4896829391042,187.5,-100,1,"30_2007"
"30147_2010","30",30147,2010,"PRD_PT_MC",727,3953,4364,250,0,9044,"PRI_PVEM_PRV","PRI","PRD","PRD",2007,3,"PRI","PRI",0,0,0,1,"30_2010",0.0803847854931446,0.437085360459973,0.482529854046882,43.7085360459973,41.0013873123975,2.70714873359982,2219,2,1910,15,1,1.77,21380,70.4821991888238,0,-4.24083769633507,46.6666666666667,0,1,"30_2010"
"30148_1994","30",30148,1994,"PRI",152,5254,4206,159,0,9689,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,0,0,1,"30_1994",0.01568789348746,0.542264423573124,0.43410052637011,54.2264423573124,19.5101701951017,34.7162721622107,NA,NA,NA,NA,NA,0.25663454655595,27372,NA,NA,NA,NA,NA,0,"30_1994"
"30148_1997","30",30148,1997,"PRI",2388,5020,2741,221,0,10732,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.222512113306001,0.467759970182631,0.255404398061871,46.7759970182631,54.2264423573124,-7.45044533904928,3494,1,5263,0,0,NA,27418,8.15684029765311,0,5.49116473494203,NA,NA,0,"30_1997"
"30148_2000","30",30148,2000,"PRI",4366,5177,954,161,7,11287,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"30_2000",0.386816691769292,0.458669265526712,0.0845220164791353,45.8669265526712,46.7759970182631,-0.909070465591924,3779,1,6025,0,0,-0.012,27198,0.0529240539825409,0,3.00414937759337,NA,NA,0,"30_2000"
"30148_2004","30",30148,2004,"PAN",7019,3636,2282,327,1,12937,"PRI","PRI","PAN","PAN",2000,4,"PRI","PRI",0,1,0,0,"30_2004",0.542552369173688,0.281054340264358,0.176393290561954,28.1054340264358,45.8669265526712,-17.7614925262354,5396,1,7148,0,0,-0.109355122135548,26885,8.39510748702743,0,4.29490766648012,NA,NA,1,"30_2004"
"30148_2007","30",30148,2007,"PRI_PVEM_PNA",6365,6745,174,226,3,13400,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PAN","PAN",1,1,0,0,"30_2007",0.475,0.503358208955224,0.0129850746268657,47.5,28.1054340264358,19.3945659735642,6443,1,7840,68,2,-0.0134988222242068,27279,4.22163588390501,0,2.984693877551,-35.2941176470588,50,1,"30_2007"
"30148_2010","30",30148,2010,"PAN_PNA",7295,5736,711,279,10,13742,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRI","PRI",0,0,1,0,"30_2010",0.530854315237957,0.417406491049338,0.0517391937127056,41.7406491049338,47.5,-5.75935089506622,6715,1,8710,70,4,-0.255,27008,1.50409530900969,100,2.18140068886338,352.857142857143,250,1,"30_2010"
"30149_1994","30",30149,1994,"PRI",47,2541,2521,1118,720,6104,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.00769986893840105,0.416284403669725,0.413007863695937,41.6284403669725,63.1790319171423,-21.5505915501698,NA,NA,NA,NA,NA,1.59813078158515,27644,NA,NA,NA,NA,NA,0,"30_1994"
"30149_1997","30",30149,1997,"PRI",116,4376,1704,987,1071,6553,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.0177018159621547,0.667785746986113,0.260033572409583,66.7785746986113,41.6284403669725,25.1501343316388,4464,0,3188,0,0,1.7296505276749,28319,-30.6003584229391,NA,-6.99498117942282,NA,NA,0,"30_1997"
"30149_2000","30",30149,2000,"PRI",1728,2945,1131,705,0,8504,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"30_2000",0.203198494825964,0.346307619943556,0.132996237064911,34.6307619943556,66.7785746986113,-32.1478127042557,3098,0,3255,0,0,1.983,27486,0,NA,-0.0307219662058393,NA,NA,0,"30_2000"
"30149_2004","30",30149,2004,"PRD_PT_MC",3587,3579,3605,588,5,10771,"PRI","PRI","PRD","PRD",2000,4,"PRI","PRI",0,1,0,0,"30_2004",0.333023860365797,0.33228112524371,0.334695014390493,33.228112524371,34.6307619943556,-1.4026494699846,4412,1,3892,0,0,1.71179478205152,27979,1.06527651858567,0,4.26515930113052,NA,NA,1,"30_2004"
"30149_2007","30",30149,2007,"PRI_PVEM_PNA",2210,5887,531,505,18,12127,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRD","PRD",1,1,0,0,"30_2007",0.182237981363899,0.485445699678404,0.0437865919023666,4.37865919023666,33.228112524371,-28.8494533341343,5681,1,5641,38,2,1.983,29166,12.0225312444992,100,-17.9755362524375,-26.3157894736842,-100,1,"30_2007"
"30150_1994","30",30150,1994,"PRI",1958,1983,73,58,0,4077,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.480255089526613,0.486387049300957,0.0179053225410841,48.6387049300957,76.7264402899657,-28.08773535987,NA,NA,NA,NA,NA,0.700033051465342,11621,NA,NA,NA,NA,NA,0,"30_1994"
"30150_1997","30",30150,1997,"PRI",2127,2591,0,168,0,4718,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.450826621449767,0.549173378550233,0,54.9173378550233,48.6387049300957,6.27863292492766,961,1,1601,0,0,0.689210931093101,11638,16.9614984391259,0,0.12492192379763,NA,NA,0,"30_1997"
"30150_2000","30",30150,2000,"PRI_PARM_PAS_PSN",0,2832,0,58,0,5066,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"30_2000",0,0.559020923805764,0,55.9020923805764,54.9173378550233,0.984754525553079,1124,1,2235,0,0,0.578,11589,0,0,-4.11633109619687,NA,NA,0,"30_2000"
"30150_2004","30",30150,2004,"PRI_PVEM",1490,3011,610,113,0,5111,"PRI","PRI","PRI","PRI",2000,4,"PRI","PRI",1,1,0,0,"30_2004",0.29152807669732,0.589121502641362,0.119350420661319,58.9121502641362,55.9020923805764,3.01005788355977,1391,5,2499,0,0,0.376286751659062,11332,18.7634795111431,0,20.2480992396959,NA,NA,0,"30_2004"
"30150_2007","30",30150,2007,"PRI_PVEM_PNA",2435,2900,37,88,3,5388,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"30_2007",0.451930215293244,0.538233110616184,0.00686711210096511,53.8233110616184,58.9121502641362,-5.08883920251777,1717,5,3186,28,0,0.51557831752775,11565,0,0,-4.77087256748273,-50,NA,0,"30_2007"
"30150_2010","30",30150,2010,"PRI_PVEM_PRV",2838,3264,15,61,0,6117,"PRI_PVEM_PRV","PRI","PRI","PRI",2007,3,"PRI","PRI",1,1,0,0,"30_2010",0.463952918097106,0.53359489946052,0.00245218244237371,53.359489946052,53.8233110616184,-0.463821115566418,1865,5,3175,18,0,0.254,11211,7.34584450402145,-60,3.77952755905514,33.3333333333333,NA,0,"30_2010"
"30151_1994","30",30151,1994,"PRI",272,5550,313,214,8,7820,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.0347826086956522,0.709718670076726,0.0400255754475703,70.9718670076726,90.6543274244004,-19.6824604167278,NA,NA,NA,NA,NA,0.6754468615244,27825,NA,NA,NA,NA,NA,0,"30_1994"
"30151_1997","30",30151,1997,"PRI",0,5881,1394,253,0,7792,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0,0.754748459958932,0.178901437371663,75.4748459958932,70.9718670076726,4.50297898822059,366,1,4632,0,0,0.676549465514621,26956,-18.5792349726776,0,1.48963730569947,NA,NA,0,"30_1997"
"30151_2000","30",30151,2000,"PRI",0,5284,0,342,0,8944,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"30_2000",0,0.590787119856887,0,59.0787119856887,75.4748459958932,-16.3961340102045,298,1,5549,0,0,0.566,26306,0,0,3.0455938006848,NA,NA,0,"30_2000"
"30151_2004","30",30151,2004,"PRI_PVEM",2332,4388,2862,417,1,9582,"PRI","PRI","PRI","PRI",2000,4,"PRI","PRI",1,1,0,0,"30_2004",0.243372991024838,0.457941974535588,0.298685034439574,45.7941974535588,59.0787119856887,-13.28451453213,1105,1,7284,0,0,0.528076902710482,24431,25.4298642533937,0,51.7710049423394,NA,NA,0,"30_2004"
"30151_2007","30",30151,2007,"PRI_PVEM_PNA",2801,5219,503,273,17,9381,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"30_2007",0.298582240699286,0.556337277475749,0.0536190171623494,55.6337277475749,45.7941974535588,9.83953029401614,1265,1,11496,45,1,0.497536132594895,26131,5.29644268774704,0,-36.4300626304802,46.6666666666667,0,0,"30_2007"
"30151_2010","30",30151,2010,"PAN_PNA",5742,5266,240,252,0,11248,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRI","PRI",0,1,0,0,"30_2010",0.510490753911807,0.468172119487909,0.0213371266002845,46.8172119487909,55.6337277475749,-8.81651579878399,1591,1,7596,49,3,0.376,23588,48.585795097423,0,0.803054239073194,6.12244897959183,66.6666666666667,1,"30_2010"
"30152_1994","30",30152,1994,"PRI",20,2538,447,97,17,3047,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.00656383327863472,0.832950443058746,0.146701673777486,83.2950443058746,91.2683578104139,-7.97331350453925,NA,NA,NA,NA,NA,0.406174140070113,13731,NA,NA,NA,NA,NA,0,"30_1994"
"30152_1997","30",30152,1997,"PRD",76,2165,2930,144,0,5171,"PRI","PRI","PRD","PRD",1994,3,"PRI","PRI",0,1,0,0,"30_1997",0.0146973506091665,0.41868110616902,0.566621543221814,41.868110616902,83.2950443058746,-41.4269336889727,362,1,2729,0,0,0.385317937015105,13211,14.9171270718232,0,6.48589226823013,NA,NA,1,"30_1997"
"30152_2000","30",30152,2000,"PRD",663,1288,2152,128,29,5328,"PRI","PRI","PRD","PRD",1997,3,"PRD","PRD",0,1,0,0,"30_2000",0.124436936936937,0.241741741741742,0.403903903903904,40.3903903903904,41.868110616902,-1.47772022651156,416,1,2217,0,0,0.278,12643,0,0,3.8340099233198,NA,NA,0,"30_2000"
"30152_2004","30",30152,2004,"PAN",3177,1902,451,107,1,5530,"PRI","PRI","PAN","PAN",2000,4,"PRD","PRD",0,0,0,1,"30_2004",0.574502712477396,0.343942133815552,0.0815551537070524,8.15551537070524,40.3903903903904,-32.2348750196851,4150,2,3096,0,0,0.356973384191344,12102,-59.9277108433735,0,0.613695090439269,NA,NA,1,"30_2004"
"30152_2007","30",30152,2007,"PRI_PVEM_PNA",1838,3232,65,77,0,5157,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PAN","PAN",1,0,0,1,"30_2007",0.356408764785728,0.626720961799496,0.0126042272639131,35.6408764785728,8.15551537070524,27.4853611078676,1328,2,3365,43,1,0.269003899127847,12757,30.7981927710843,0,-6.35958395245172,-25.5813953488372,0,1,"30_2007"
"30152_2010","30",30152,2010,"PRI_PVEM_PRV",2521,3378,385,67,0,6284,"PRI_PVEM_PRV","PRI","PRI","PRI",2007,3,"PRI","PRI",1,0,1,0,"30_2010",0.401177593889243,0.537555697008275,0.0612667091024825,53.7555697008275,35.6408764785728,18.1146932222547,1775,2,3148,39,1,0.35,12242,-21.4084507042254,-50,4.19313850063533,-2.56410256410256,100,0,"30_2010"
"30153_1994","30",30153,1994,"PRI",0,1735,0,91,0,1735,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0,1,0,100,77.4942878903275,22.5057121096725,NA,NA,NA,NA,NA,0.0383043949871224,7015,NA,NA,NA,NA,NA,0,"30_1994"
"30153_1997","30",30153,1997,"PRD",839,791,1048,56,0,2678,"PRI","PRI","PRD","PRD",1994,3,"PRI","PRI",0,1,0,0,"30_1997",0.313293502613891,0.295369678864825,0.391336818521285,29.5369678864825,100,-70.4630321135176,823,1,1168,0,0,0.0692708976543985,6702,-14.4592952612394,0,-1.02739726027398,NA,NA,1,"30_1997"
"30153_2000","30",30153,2000,"PRD",761,708,1166,58,19,2635,"PRI","PRI","PRD","PRD",1997,3,"PRD","PRD",0,1,0,0,"30_2000",0.288804554079696,0.268690702087287,0.442504743833017,44.2504743833017,29.5369678864825,14.7135064968193,704,1,1378,0,0,0.415,6254,0,0,-0.290275761973871,NA,NA,0,"30_2000"
"30153_2004","30",30153,2004,"PRD_PT_MC",728,642,1127,170,0,2855,"PRI","PRI","PRD","PRD",2000,4,"PRD","PRD",0,0,0,1,"30_2004",0.254991243432574,0.224868651488616,0.394746059544658,39.4746059544658,44.2504743833017,-4.77586842883586,1204,3,1599,0,0,0.461564387183606,5924,22.093023255814,0,4.25265791119451,NA,NA,0,"30_2004"
"30153_2007","30",30153,2007,"PRD",649,715,867,44,10,3136,"PRI_PVEM_PRV","PRI","PRD","PRD",2004,3,"PRD","PRD",0,0,0,1,"30_2007",0.206951530612245,0.227997448979592,0.276466836734694,27.6466836734694,39.4746059544658,-11.8279222809965,1009,3,1736,7,0,0.362066813941288,6266,0,0,-5.24193548387097,-28.5714285714286,NA,0,"30_2007"
"30153_2010","30",30153,2010,"PAN_PNA",1818,1157,105,77,0,3080,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRD","PRD",0,0,0,1,"30_2010",0.59025974025974,0.375649350649351,0.0340909090909091,3.40909090909091,27.6466836734694,-24.2375927643785,1009,3,1696,7,0,0.337,5873,38.2556987115956,-33.3333333333333,2.29952830188678,-42.8571428571429,NA,1,"30_2010"
"30154_1994","30",30154,1994,"PRI",1058,2068,16,119,3,4248,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.249058380414313,0.486817325800377,0.00376647834274953,48.6817325800377,90.2414144848691,-41.5596819048314,NA,NA,NA,NA,NA,1.15858652671048,14059,NA,NA,NA,NA,NA,0,"30_1994"
"30154_1997","30",30154,1997,"PRI",1300,2794,256,172,0,4587,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"30_1997",0.283409635927622,0.609112709832134,0.0558098975365162,60.9112709832134,48.6817325800377,12.2295384031758,444,1,1371,0,0,1.07798806337001,13808,-0.900900900900903,0,0.0729394602479783,NA,NA,0,"30_1997"
"30154_2000","30",30154,2000,"PAN_PT",2637,2547,0,108,21,5184,"PRI","PRI","PAN","PAN",1997,3,"PRI","PRI",0,1,0,0,"30_2000",0.508680555555556,0.491319444444444,0,49.1319444444444,60.9112709832134,-11.779326538769,440,1,2566,0,0,0.844,13455,0,0,1.63678877630553,NA,NA,1,"30_2000"
"30154_2004","30",30154,2004,"PAN",2773,1839,1122,189,0,5734,"PRI","PRI","PAN","PAN",2000,4,"PAN","PAN",0,1,0,0,"30_2004",0.483606557377049,0.320718521102197,0.195674921520753,48.3606557377049,49.1319444444444,-0.771288706739526,979,4,3003,0,0,0.755611154749824,13289,29.1113381001022,0,-10.5561105561105,NA,NA,0,"30_2004"
"30154_2007","30",30154,2007,"PRI_PVEM_PNA",2781,2992,32,136,4,5805,"PRI_PVEM_PRV","PRI","PRI","PRI",2004,3,"PAN","PAN",1,0,1,0,"30_2007",0.47906976744186,0.51541774332472,0.00551248923341947,47.906976744186,48.3606557377049,-0.453678993518871,1674,4,2845,11,0,0.786429499590021,13277,0,0,9.49033391915641,127.272727272727,NA,1,"30_2007"
"30154_2010","30",30154,2010,"PAN_PNA",3714,3059,0,104,0,6773,"PRI_PVEM_PRV","PRI","PAN","PAN",2007,3,"PRI","PRI",0,0,1,0,"30_2010",0.548353757566809,0.451646242433191,0,45.1646242433191,47.906976744186,-2.74235250086699,1793,4,3295,9,2,0.616,12814,19.4645844952594,-50,3.21699544764794,0,0,1,"30_2010"
"30155_1994","30",30155,1994,"PRI",181,8892,6031,824,17,18107,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"30_1994",0.00999613409178771,0.491080797481637,0.33307560611918,49.1080797481637,69.1740176423416,-20.0659378941779,NA,NA,NA,NA,NA,1.41077463395508,88633,NA,NA,NA,NA,NA,0,"30_1994"
"30155_1997","30",30155,1997,"PAN",10024,9845,1936,642,3,23471,"PRI","PRI","PAN","PAN",1994,3,"PRI","PRI",0,1,0,0,"30_1997",0.42708022666269,0.419453794043714,0.0824847684376465,41.9453794043714,49.1080797481637,-7.16270034379234,2906,1,6764,556,41,1.40867097281139,91590,36.4418444597384,0,25,-2.33812949640288,-34.1463414634146,1,"30_1997"
"30155_2000","30",30155,2000,"PAN",15319,11936,836,834,75,28933,"PRI","PRI","PAN","PAN",1997,3,"PAN","PAN",0,1,0,0,"30_2000",0.529464625168493,0.412539314969066,0.0288943421007154,52.9464625168493,41.9453794043714,11.0010831124779,4251,1,7711,477,20,1.187,94829,0,0,5.80988198677213,5.45073375262053,35,0,"30_2000"
