"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","nulos","noreg","total","win_state","wintop_state","win","win_top","prevyear","difY","inc","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","edo_year","PAN.s","PRI.s","PRD.s","inc.share","inc.share.lag","inc.ch","IM","POB_TOT","ch.agua","ch.dren","ch.elec","ch.del","ch.hom","alt"
"02002_1998",2,2002,1998,"PAN",89354,81676,13899,6309,0,196944,"PAN","PAN","PAN","PAN",1995,3,"PAN","PAN",1,1,0,0,"02_1998",0.453702575351369,0.414716873832155,0.0705733609553985,45.3702575351369,44.965965833869,0.404291701267894,-1.83736095848532,736399,5.62715166856237,NA,4.6013314856791,-82.6264425552265,-2720.70961988304,0
"02002_2001",2,2002,2001,"PAN_PVEM",95510,67303,11615,4784,0,185537,"PAN","PAN","PAN","PAN",1998,3,"PAN","PAN",1,0,1,0,"02_2001",0.514776028501054,0.362747053148429,0.0626020685900925,51.4776028501054,45.3702575351369,6.10734531496848,-1.9179737942796,782059,-4.37592637312796,NA,6.64533467361302,36.5109762015312,-735.82555625,0
"02002_2004",2,2002,2004,"PRI_PVEM_PT_PEBC",63855,63892,9021,3517,0,141386,"PAN_PVEM","PAN","PRI","PRI",2001,3,"PAN","PAN",0,0,1,0,"02_2004",0.451635946982021,0.451897641916456,0.0638040541496329,45.1635946982021,51.4776028501054,-6.31400815190329,-1.90297386277423,836856,22.2386456083483,-7.0067603595125,7.05385978681843,-3.77053978226344,-1266.29551020408,1
"02002_2007",2,2002,2007,"PAN_PNA_PES",133835,111304,6606,4346,0,256905,"PAN_PVEM","PAN","PAN","PAN",2004,3,"PRI","PRI",1,0,1,0,"02_2007",0.520951324419533,0.433249644810338,0.0257137852513575,43.3249644810338,45.1635946982021,-1.83863021716824,-1.86325646424384,792715,26.4597057433728,18.8068198112937,15.632099580142,21.7792014390943,-230.579021276596,1
"02002_2010",2,2002,2010,"PRI_PVEM",96525,102180,6439,6663,0,228668,"PAN_PNA_PES","PAN","PRI","PRI",2007,3,"PAN","PAN",0,1,0,0,"02_2010",0.422118529921108,0.446848706421537,0.0281587279374464,42.2118529921108,43.3249644810338,-1.11311148892301,-1.754,936826,-5.60594493355752,-3.40699368625546,-13.9356289249706,-60.2275961661392,-2037.41854368932,1
"02002_2013",2,2002,2013,"PAN_PRD_PNA_PEBC",0,111225,0,8194,888,262389,"PAN_PNA_PES","PAN","PAN","PAN",2010,3,"PRI","PRI",1,0,1,0,"02_2013",0,0.423893532122155,0,42.3893532122155,42.2118529921108,0.177500220104619,-1.8524046189736,789595,15.0343095703753,38.7025008816035,18.6128642729873,NA,NA,1
"02003_1995",2,2003,1995,"PRI",6754,13042,1372,624,0,21365,"PAN","PAN","PRI","PRI",1992,3,"PAN","PAN",0,1,0,0,"02_1995",0.316124502691318,0.610437631640534,0.06421717762696,31.6124502691318,43.0813926245256,-11.4689423553938,-1.587,62629,NA,NA,NA,NA,NA,1
"02003_1998",2,2003,1998,"PRI",4590,9353,4983,669,0,20240,"PAN","PAN","PRI","PRI",1995,3,"PRI","PRI",0,0,1,0,"02_1998",0.226778656126482,0.462104743083004,0.246195652173913,46.2104743083004,31.6124502691318,14.5980240391686,-1.61503523614071,71331,NA,NA,6.50018919427874,NA,NA,0
"02003_2001",2,2003,2001,"PRI",7796,7862,2066,585,0,19998,"PAN","PAN","PRI","PRI",1998,3,"PRI","PRI",0,1,0,0,"02_2001",0.38983898389839,0.393139313931393,0.103310331033103,39.3139313931393,46.2104743083004,-6.89654291516108,-1.63239685734876,80279,NA,NA,8.37865963598374,NA,NA,0
"02003_2004",2,2003,2004,"PRI_PVEM_PT_PEBC",9216,10331,1112,505,0,21493,"PAN_PVEM","PAN","PRI","PRI",2001,3,"PRI","PRI",0,1,0,0,"02_2004",0.42879076908761,0.480668124505653,0.051737775089564,48.0668124505653,39.3139313931393,8.75288105742599,-1.62759686043206,88217,7.3808608386792,-9.88801554578408,1.44452173679678,NA,NA,0
"02003_2007",2,2003,2007,"PAN_PNA_PES",13517,13020,1155,530,0,28231,"PAN_PVEM","PAN","PAN","PAN",2004,3,"PRI","PRI",1,1,0,0,"02_2007",0.478799900818249,0.461195140094223,0.0409124721051327,46.1195140094223,48.0668124505653,-1.94729844114303,-1.58001173578707,81121,22.6613593087047,8.04380108142422,17.646530708364,34.9599350875877,80.3739516129032,1
"02003_2010",2,2003,2010,"PRI_PVEM",9444,17200,661,818,0,28586,"PAN_PNA_PES","PAN","PRI","PRI",2007,3,"PAN","PAN",0,1,0,0,"02_2010",0.33037151052963,0.601693136500385,0.0231232071643462,33.037151052963,46.1195140094223,-13.0823629564593,-1.495,101079,-13.5044549882805,37.6986230445877,-18.0198555165782,-90.0852223678138,-213.3449,1
"02003_2013",2,2003,2013,"PRI_PVEM_PT_PES",0,16959,0,879,104,32693,"PAN_PNA_PES","PAN","PRI","PRI",2010,3,"PRI","PRI",0,0,1,0,"02_2013",0,0.518734897378644,0,51.8734897378644,33.037151052963,18.8363386849014,-1.5762639005005,78406,29.0226050668475,22.4309698354752,27.6082411465143,NA,NA,0
"02004_1995",2,2004,1995,"PAN",151854,115296,10287,6591,0,286229,"PAN","PAN","PAN","PAN",1992,3,"PAN","PAN",1,0,1,0,"02_1995",0.530533244360285,0.402810337177575,0.0359397545322102,53.0533244360285,46.7084113717049,6.34491306432357,-1.797,991592,NA,NA,NA,NA,NA,0
"02004_1998",2,2004,1998,"PAN",116244,98669,25065,6670,0,249033,"PAN","PAN","PAN","PAN",1995,3,"PAN","PAN",1,0,1,0,"02_1998",0.4667815108841,0.396208534611879,0.100649311537025,46.67815108841,53.0533244360285,-6.37517334761852,-1.89309702789647,1117843,13.9514711650736,NA,-4.51929525505289,-57.4756834205119,-3206.16277118644,0
"02004_2001",2,2004,2001,"PAN_PVEM",109115,87517,13833,5325,0,227375,"PAN","PAN","PAN","PAN",1998,3,"PAN","PAN",1,0,1,0,"02_2001",0.479890049477735,0.384901594282573,0.0608378229796592,47.9890049477735,46.67815108841,1.31085385936353,-1.95315231918813,1248389,2.51839120827104,NA,2.36990074171862,18.0914484808512,-1467.12661702128,0
"02004_2004",2,2004,2004,"PRI",134428,139230,9887,4501,0,286311,"PAN_PVEM","PAN","PRI","PRI",2001,3,"PAN","PAN",0,0,1,0,"02_2004",0.469517412883193,0.486289384620221,0.0345323791261949,46.9517412883193,47.9890049477735,-1.03726365945416,-1.93275248577087,1368234,5.10819847648752,-9.59997244448646,4.34401418251486,-19.0532598197213,-1156.81429315961,1
"02004_2007",2,2004,2007,"PAN_PNA_PES",206367,200944,8467,5860,0,421456,"PAN_PVEM","PAN","PAN","PAN",2004,3,"PRI","PRI",1,0,1,0,"02_2007",0.489652537868722,0.476785239740329,0.0200898788960176,47.6785239740329,46.9517412883193,0.726782685713538,-1.91485339517501,1260439,16.2828529297011,63.1513615361115,21.6456937377857,36.4623883902623,-791.600859447004,1
"02004_2010",2,2004,2010,"PRI_PVEM",160456,179083,9330,9402,0,368523,"PAN_PNA_PES","PAN","PRI","PRI",2007,3,"PAN","PAN",0,1,0,0,"02_2010",0.43540294635613,0.48594795982883,0.0253172800612173,43.540294635613,47.6785239740329,-4.1382293384199,-1.817,1559683,-7.02090536478643,-106.235420093052,-15.7834878032492,-68.7936241208757,-883.869799418605,1
"02004_2013",2,2004,2013,"PRI_PVEM_PT_PES",0,216784,0,11961,1522,435514,"PAN_PNA_PES","PAN","PRI","PRI",2010,3,"PRI","PRI",0,0,1,0,"02_2013",0,0.497765858273213,0,49.7765858273213,43.540294635613,6.2362911917083,-1.88858195067373,1248572,30.3020776096535,39.9602996249879,26.8390863715141,NA,NA,0
"02005_2001",2,2005,2001,"PAN_PVEM",6324,3141,348,249,0,14874,"PAN","PAN","PAN","PAN",1998,3,"PAN","PAN",1,NA,NA,NA,"02_2001",0.425171440096813,0.211173860427592,0.0233965308592174,42.5171440096813,NA,NA,-1.56676525256725,65284,NA,NA,NA,NA,NA,0
"02005_2004",2,2005,2004,"PAN",7056,4170,4539,335,0,16151,"PAN_PVEM","PAN","PAN","PAN",2001,3,"PAN","PAN",1,0,1,0,"02_2004",0.436876973562009,0.258188347470745,0.281035230016717,43.6876973562009,42.5171440096813,1.17055334651953,-1.55116536827567,71212,NA,-9.0803259604191,-0.305086265232001,NA,NA,0
"02005_2007",2,2005,2007,"PRI_PVEM_PEBC",9737,15953,857,474,0,26827,"PAN_PVEM","PAN","PRI","PRI",2004,3,"PAN","PAN",0,0,1,0,"02_2007",0.362955231669587,0.59466209415887,0.0319454281134678,36.2955231669587,43.6876973562009,-7.3921741892422,-1.54813888247655,69049,NA,NA,20.0845272000637,4.39647908543771,90.4098611111111,1
"02005_2010",2,2005,2010,"PRI_PVEM",8752,11998,886,548,0,23535,"PAN_PNA_PES","PAN","PRI","PRI",2007,3,"PRI","PRI",0,0,1,0,"02_2010",0.371871680475887,0.509793923943064,0.037646059060973,50.9793923943064,36.2955231669587,14.6838692273477,-1.488,90668,-19.6366188790006,NA,-22.0630513869603,-86.3372189062534,1.08945454545454,0
"03001_1996",3,3001,1996,"PRI",9906,10007,1131,467,13,21623,"PRI","PRI","PRI","PRI",1993,3,"PAN","PAN",1,1,0,0,"03_1996",0.458123294639967,0.462794246866762,0.05230541552976,45.8123294639967,36.8088942307692,9.00343523322744,-1.094638852707,65643,NA,NA,NA,NA,NA,1
"03001_1999",3,3001,1999,"PRD_PT",7225,7742,8785,1059,0,23820,"PRD_PT","PRD","PRD","PRD",1996,3,"PRI","PRI",1,0,1,0,"03_1999",0.303316540722082,0.325020990764064,0.368807724601176,32.5020990764064,45.8123294639967,-13.3102303875903,-1.1720121178116,64304,0.443595334939434,34.6932143056635,12.4188451408269,8.44435021900962,NA,1
"03001_2002",3,3001,2002,"PRD_PT",6785,8065,8694,0,0,24640,"PRD_PT","PRD","PRD","PRD",1999,3,"PRD","PRD",1,1,0,0,"03_2002",0.27536525974026,0.327313311688312,0.352840909090909,35.2840909090909,32.5020990764064,2.78199183268453,-1.21719245162238,63850,7.12245033190165,0.706021398357795,7.55034888838949,5.8141682890695,NA,0
"03001_2005",3,3001,2005,"PRD_MC",1294,7957,9780,987,12,24850,"PRD_CONV","PRD","PRD","PRD",2002,3,"PRD","PRD",1,0,0,1,"03_2005",0.0520724346076459,0.320201207243461,0.393561368209256,39.3561368209255,35.2840909090909,4.07204591183464,-1.245,63830,1.90535207796777,NA,8.40103580650665,-10.1362981950126,NA,0
"03001_2008",3,3001,2008,"PRD_PT_MC",6721,2573,10364,818,1,21313,"PRD_CONV","PRD","PRD","PRD",2005,3,"PRD","PRD",1,0,0,1,"03_2008",0.315347440529254,0.120724440482335,0.486275981795149,48.6275981795149,39.3561368209255,9.27146135858931,-1.17280638007457,67970,1.21954473832247,NA,3.77230431161719,-7.65615396666627,-1.95499999999999,0
"03001_2011",3,3001,2011,"PAN_PRS",17032,5772,8239,892,16,31839,"PAN_PRS","PAN","PAN","PAN",2008,3,"PRD","PRD",1,0,0,1,"03_2011",0.5349414240397,0.181287100725525,0.258770690034235,25.8770690034235,48.6275981795149,-22.7505291760914,-1.15997098062164,64176,15.8742574539732,21.3182286302781,11.5200974792049,NA,NA,1
"03002_1996",3,3002,1996,"PRI",6869,7099,2,363,1,14121,"PRI","PRI","PRI","PRI",1993,3,"PRI","PRI",1,1,0,0,"03_1996",0.486438637490263,0.50272643580483,0.000141633028822321,50.272643580483,55.9779931023157,-5.70534952183268,-1.36021145730604,45968,NA,NA,NA,NA,NA,0
"03002_1999",3,3002,1999,"PAN",9561,7415,0,999,57,16976,"PRD_PT","PRD","PAN","PAN",1996,3,"PRI","PRI",0,1,0,0,"03_1999",0.563206880301602,0.436793119698398,0,43.6793119698398,50.272643580483,-6.5933316106432,-1.25825730316203,45984,2.77975956583991,-0.0348068221371514,10.6163142023345,22.1831080191826,NA,1
"03002_2002",3,3002,2002,"PRI",1590,6808,6542,398,0,15162,"PRD_PT","PRD","PRI","PRI",1999,3,"PAN","PAN",0,1,0,0,"03_2002",0.104867431737238,0.449017280042211,0.431473420393088,10.4867431737238,43.6793119698398,-33.192568796116,-1.21553307475434,48580,-2.27600525560051,-5.64544189283229,6.36527256278445,-10.4311923749538,NA,1
"03002_2005",3,3002,2005,"PRD_MC",1028,5595,7725,629,11,17149,"PRD_CONV","PRD","PRD","PRD",2002,3,"PRI","PRI",1,0,1,0,"03_2005",0.0599451863082395,0.326258090850778,0.450463583882442,32.6258090850778,10.4867431737238,22.1390659113541,-1.2,52743,0.044103534357151,NA,5.31450095144501,17.2135113919244,NA,1
"03002_2008",3,3002,2008,"PRD_PT_MC",1456,7280,8188,725,3,16924,"PRD_CONV","PRD","PRD","PRD",2005,3,"PRD","PRD",1,1,0,0,"03_2008",0.0860316709997637,0.430158354998818,0.483809974001418,48.3809974001418,32.6258090850778,15.755188315064,-1.15536564348565,49246,10.7174286782005,NA,28.7125400058039,9.21733450989545,6.4326,0
"03002_2011",3,3002,2011,"PRD_PT",6050,7006,7849,689,22,21496,"PAN_PRS","PAN","PRD","PRD",2008,3,"PRD","PRD",0,0,0,1,"03_2011",0.281447711202084,0.325921101600298,0.365137700037216,36.5137700037216,48.3809974001418,-11.8672273964202,-1.2177695335494,46152,19.1431316299144,6.28274377614426,14.0551101229173,NA,NA,0
"03003_1996",3,3003,1996,"PRI",22348,34968,2466,1185,30,62017,"PRI","PRI","PRI","PRI",1993,3,"PAN","PAN",1,1,0,0,"03_1996",0.360352806488543,0.563845397229792,0.0397632907106116,36.0352806488543,40.2706693908927,-4.23538874203837,-1.60692203842827,185228,NA,NA,NA,NA,NA,1
"03003_1999",3,3003,1999,"PRD_PT",4206,29660,46770,1222,5,80688,"PRD_PT","PRD","PRD","PRD",1996,3,"PRI","PRI",1,0,1,0,"03_1999",0.0521267102914932,0.367588736862978,0.57964009518144,36.7588736862978,36.0352806488543,0.723593037443493,-1.72627665416378,193920,5.90796990919258,47.6537024639903,8.55017051023179,-4.4382326143626,NA,1
"03003_2002",3,3003,2002,"PRD_PT",7189,10565,26387,1373,18,62935,"PRD_PT","PRD","PRD","PRD",1999,3,"PRD","PRD",1,1,0,0,"03_2002",0.114228966393898,0.167871613569556,0.419273853976325,41.9273853976325,36.7588736862978,5.16851171133464,-1.77079668121291,205687,6.7656858125367,-6.06796617161718,9.85585885151656,-4.78011567172177,NA,0
"03003_2005",3,3003,2005,"PRD_MC",6483,26123,37872,2212,94,77445,"PRD_CONV","PRD","PRD","PRD",2002,3,"PRD","PRD",1,0,0,1,"03_2005",0.083711020724385,0.337310349280134,0.489018012783266,48.9018012783266,41.9273853976325,6.97441588069408,-1.775,219596,0.184775177543649,-6.76221637731115,9.02258686049751,6.05084127214623,NA,0
"03003_2008",3,3003,2008,"PRD_PT_MC",9550,11229,24115,1506,72,64572,"PRD_CONV","PRD","PRD","PRD",2005,3,"PRD","PRD",1,0,0,1,"03_2008",0.147896921266183,0.173898903549526,0.373459084432881,37.3459084432881,48.9018012783266,-11.5558928350384,-1.7500098978814,213793,23.4784708710494,22.1140640084519,15.3366990747301,21.1957086187688,-225.337173913043,0
"03003_2011",3,3003,2011,"PRI_PVEM",33103,41068,15903,2763,92,105864,"PAN_PRS","PAN","PRI","PRI",2008,3,"PRD","PRD",0,0,0,1,"03_2011",0.312693644676188,0.387931685936673,0.150221038313308,15.0221038313308,37.3459084432881,-22.3238046119573,-1.75000818387974,200063,4.71349098401575,-16.9723751479235,14.6725251253555,NA,NA,1
"03008_1996",3,3008,1996,"PRI",5943,7125,202,1115,7,19164,"PRI","PRI","PRI","PRI",1993,3,"PRI","PRI",1,1,0,0,"03_1996",0.310112711333751,0.371790857858485,0.0105405969526195,37.1790857858485,64.4537661863943,-27.2746804005459,-1.37748591266584,76875,NA,NA,NA,NA,NA,0
"03008_1999",3,3008,1999,"PRD_PT",1577,10827,13484,641,0,25888,"PRD_PT","PRD","PRD","PRD",1996,3,"PRI","PRI",1,1,0,0,"03_1999",0.0609162546353523,0.418224660074166,0.520859085290482,41.8224660074166,37.1790857858485,4.6433802215681,-1.53036047818471,97452,12.2194678814235,-26.7668292682927,16.0275971484516,3.56059142468631,NA,1
"03008_2002",3,3008,2002,"PRD_PT",9718,3309,14951,666,3,31065,"PRD_PT","PRD","PRD","PRD",1999,3,"PRD","PRD",1,1,0,0,"03_2002",0.312827941413166,0.106518590053114,0.481281184612908,48.1281184612908,41.8224660074166,6.30565245387427,-1.55662002491444,125888,-6.96995836997819,-29.1794934942331,8.04225101363741,8.36178108569299,NA,0
"03008_2005",3,3008,2005,"PRD_MC",0,9260,18329,2187,85,32887,"PRD_CONV","PRD","PRD","PRD",2002,3,"PRD","PRD",1,0,0,1,"03_2005",0,0.281570225316995,0.557332684647429,55.7332684647429,48.1281184612908,7.60515000345206,-1.515,164162,-21.0205550288452,NA,12.5781778793185,15.1943926177832,NA,0
"03008_2008",3,3008,2008,"PRD_PT_MC",2401,19430,25309,1521,6,47461,"PRD_CONV","PRD","PRD","PRD",2005,3,"PRD","PRD",1,0,0,1,"03_2008",0.050588904574282,0.409388761298751,0.533258886243442,53.3258886243442,55.7332684647429,-2.4073798403987,-1.55022023104706,131959,64.9176348356411,NA,34.8222507171599,26.5185659193503,17.7960327868852,0
"03008_2011",3,3008,2011,"PRD_PT",17213,16621,19842,1721,116,62622,"PAN_PRS","PAN","PRD","PRD",2008,3,"PRD","PRD",0,0,0,1,"03_2011",0.274871450927789,0.265417904250902,0.316853501964166,31.6853501964166,53.3258886243442,-21.6405384279276,-1.54767474458153,109499,7.33969822865946,17.0204381664002,24.5829757798655,NA,NA,0
"03009_1996",3,3009,1996,"PRI",2003,2351,0,68,8,4506,"PRI","PRI","PRI","PRI",1993,3,"PAN","PAN",1,NA,NA,NA,"03_1996",0.444518419884598,0.521748779405237,0,44.4518419884598,NA,NA,-1.18090651430674,10327,NA,NA,NA,NA,NA,1
"03009_1999",3,3009,1999,"PRI",2122,2364,579,206,0,5065,"PRD_PT","PRD","PRI","PRI",1996,3,"PRI","PRI",0,0,1,0,"03_1999",0.418953603158934,0.466732477788746,0.11431391905232,46.6732477788746,44.4518419884598,2.2214057904148,-1.32656055413468,11422,5.58711078740334,44.6983635131209,10.0403813918408,33.3186043804419,NA,0
"03009_2002",3,3009,2002,"PAN",2125,1259,1896,0,0,5337,"PRD_PT","PRD","PAN","PAN",1999,3,"PRI","PRI",0,1,0,0,"03_2002",0.398163762413341,0.23590031853101,0.355255761663856,23.590031853101,46.6732477788746,-23.0832159257736,-1.36204395354875,11823,12.4064069398043,-3.5107686919979,10.4019690354212,-1.31619409075413,NA,1
"03009_2005",3,3009,2005,"PAN",2121,1597,1680,191,0,5646,"PRD_CONV","PRD","PAN","PAN",2002,3,"PAN","PAN",0,1,0,0,"03_2005",0.375664187035069,0.282855118668084,0.297555791710946,37.5664187035069,23.590031853101,13.9763868504059,-1.337,11839,5.70496574946001,-100.270658885224,16.3289700075211,20.8427423679912,NA,0
"03009_2008",3,3009,2008,"PRD_PT_MC",1410,0,3659,145,0,6653,"PRD_CONV","PRD","PRD","PRD",2005,3,"PAN","PAN",1,0,1,0,"03_2008",0.211934465654592,0,0.54997745378025,21.1934465654592,37.5664187035069,-16.3729721380477,-1.3345831743836,14540,10.0205369431269,38.5927865529183,10.789716343153,18.5785836516473,97.092,1
"03009_2011",3,3009,2011,"PRI_PVEM",2525,2737,1498,204,2,8243,"PAN_PRS","PAN","PRI","PRI",2008,3,"PRD","PRD",0,0,1,0,"03_2011",0.306320514375834,0.332039306077884,0.181729952687128,18.1729952687128,21.1934465654592,-3.02045129674635,-1.39579610443457,12104,22.9360570686878,16.7537826685007,24.9792580466462,NA,NA,1
"04001_1994",4,4001,1994,"PRI",1269,11692,2009,488,0,16009,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"04_1994",0.0792679117996127,0.730339184208883,0.125491910800175,73.0339184208883,85.9089043906442,-12.874985969756,-0.12748518406296,42768,NA,NA,NA,NA,NA,0
"04001_1997",4,4001,1997,"PRI",264,9869,5492,0,0,17743,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"04_1997",0.0148791072535648,0.556219354111481,0.309530519077946,55.6219354111481,73.0339184208883,-17.4119830097402,-0.123190368238238,45014,24.8611144362778,NA,-58.9260575577448,-72.6382786765578,NA,0
"04001_2000",4,4001,2000,"PRI",5985,10642,1032,921,0,19070,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"04_2000",0.313843733613005,0.558049292081804,0.054116413214473,55.8049292081804,55.6219354111481,0.182993797032331,-0.146,46899,1.91200360731653,100,4.82816995918264,-28.471910660376,NA,0
"04001_2003",4,4001,2003,"PAN",10022,9749,96,409,0,20702,"PRI","PRI","PAN","PAN",2000,3,"PRI","PRI",0,1,0,0,"04_2003",0.484107815669984,0.470920683991885,0.00463723311757318,47.0920683991885,55.8049292081804,-8.71286080899191,-0.200637519891802,48648,-3.38952463860036,-3.72929060321116,4.84907366907119,-331.124864069596,-45.944,1
"04001_2006",4,4001,2006,"PRI",6736,8707,4678,771,0,22908,"PRI","PRI","PRI","PRI",2003,3,"PAN","PAN",1,1,0,0,"04_2006",0.294045748210232,0.380085559629824,0.204208136895408,29.4045748210232,47.0920683991885,-17.6874935781653,-0.144681228861939,47458,3.53449648949041,2.44614372636081,12.1877115270571,54.0923029300521,76.271,1
"04001_2009",4,4001,2009,"PRI_PNA",11122,11773,425,605,NA,24667,"PRI_PNA","PRI","PRI","PRI",2006,3,"PRI","PRI",1,0,1,0,"04_2009",0.450885798840556,0.47727733409008,0.0172294968986906,47.727733409008,29.4045748210232,18.3231585879848,-0.140795958247652,49173,7.48457762301203,-3.6137216064731,5.33981494068583,-21.4781563662098,50.827,0
"04001_2012",4,4001,2012,"PRI_PVEM",7066,16740,808,960,0,28335,"PRI_PNA","PRI","PRI","PRI",2009,3,"PRI","PRI",1,1,0,0,"04_2012",0.249373566260808,0.590788777130757,0.0285159696488442,59.0788777130757,47.727733409008,11.3511443040677,-0.148673713688438,48167,14.9697763916149,2.04583816321963,12.9477133178115,NA,NA,0
"04002_1994",4,4002,1994,"PRI",20360,39539,13200,1392,0,78069,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"04_1994",0.260794937811423,0.506462232127989,0.169081197402298,50.6462232127989,71.3697981412419,-20.723574928443,-1.18081968883566,197944,NA,NA,NA,NA,NA,0
"04002_1997",4,4002,1997,"PRI",26335,29378,19995,0,0,81572,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"04_1997",0.322843622811749,0.360148090030893,0.245120874809984,36.0148090030893,50.6462232127989,-14.6314142097096,-1.18935842303305,209392,4.6254685352612,-5.78345390615529,5.16910050153115,-0.456970092344966,NA,0
"04002_2000",4,4002,2000,"PRI",28331,38711,8293,3287,0,83581,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"04_2000",0.338964597217071,0.463155501848506,0.0992211148466757,46.3155501848506,36.0148090030893,10.3007411817613,-1.286,216897,5.23407230046034,48.2079067013066,12.5044727181609,-104.04149070525,NA,0
"04002_2003",4,4002,2003,"PRI",33609,46200,1085,2423,0,92077,"PRI","PRI","PRI","PRI",2000,3,"PRI","PRI",1,1,0,0,"04_2003",0.365009720125547,0.501753966788666,0.0117836158867035,50.1753966788666,46.3155501848506,3.85984649401598,-1.29736654436997,229814,2.14900513724507,-5.95536130052512,5.53709681403605,-345.824272246363,-293.966857142857,0
"04002_2006",4,4002,2006,"PRI",32357,38736,25216,3298,0,101223,"PRI","PRI","PRI","PRI",2003,3,"PRI","PRI",1,1,0,0,"04_2006",0.319660551455697,0.382679825731306,0.249113343805262,38.2679825731306,50.1753966788666,-11.907414105736,-1.30026454175444,220440,14.7804095262436,4.07895080369341,11.8106191836381,14.8893731639212,-168.361739130435,0
"04002_2009",4,4002,2009,"PAN",57408,46923,3199,2720,NA,112349,"PRI_PNA","PRI","PAN","PAN",2006,3,"PRI","PRI",0,1,0,0,"04_2009",0.510979180945091,0.417653917702872,0.0284737736873492,41.7653917702872,38.2679825731306,3.49740919715662,-1.34401455579192,231419,8.60440945449029,-4.98049355833786,1.80719541701959,-49.3233992343788,-104.716807692308,1
"04002_2012",4,4002,2012,"PRI_PVEM",25658,67079,10561,5173,0,114170,"PRI_PNA","PRI","PRI","PRI",2009,3,"PAN","PAN",1,1,0,0,"04_2012",0.224735044232285,0.587536130331961,0.0925024086887974,22.4735044232285,41.7653917702872,-19.2918873470587,-1.2486333028677,224730,7.45732764313269,2.89042818437551,14.1283869519003,NA,NA,1
"04003_1994",4,4003,1994,"PRI",9132,32839,9993,1042,0,54885,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"04_1994",0.166384257993987,0.598323767878291,0.18207160426346,59.8323767878291,79.7373661266886,-19.9049893388595,-0.742933503634234,169961,NA,NA,NA,NA,NA,0
"04003_1997",4,4003,1997,"PRI",2549,25554,21616,0,0,51762,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"04_1997",0.0492446196051157,0.493682624318999,0.41760364746339,49.3682624318999,59.8323767878291,-10.4641143559292,-0.820197307982175,176605,16.423441274308,-3.90913209501004,9.08153414664202,-0.403869363573881,NA,0
"04003_2000",4,4003,2000,"PAN",27248,21297,4597,1826,0,56356,"PRI","PRI","PAN","PAN",1997,3,"PRI","PRI",0,1,0,0,"04_2000",0.483497764213216,0.377901199517354,0.0815707289374689,37.7901199517354,49.3682624318999,-11.5781424801645,-1.047,172076,-3.58841859350557,2.5644800543586,84.9949860656018,-86.721887314011,NA,1
"04003_2003",4,4003,2003,"PAN",21799,20374,1121,1483,0,55596,"PRI","PRI","PAN","PAN",2000,3,"PAN","PAN",0,1,0,0,"04_2003",0.3920965537089,0.3664652133247,0.0201633211022376,39.20965537089,37.7901199517354,1.41953541915459,-1.0565708663717,188317,-8.73322891087245,-9.43827146144725,11.5988164207557,-165.548746928512,-35.7634186046512,0
"04003_2006",4,4003,2006,"PAN",25789,24150,16972,2266,0,68496,"PRI","PRI","PAN","PAN",2003,3,"PAN","PAN",0,0,1,0,"04_2006",0.376503737444522,0.352575332866153,0.24778089231488,37.6503737444522,39.20965537089,-1.55928162643776,-1.06999980575226,175564,37.7381260920187,6.77209173892957,22.7869589478015,-31.3431856716738,-169.616142857143,0
"04003_2009",4,4003,2009,"PRI_PNA",29571,35528,1290,1876,NA,69205,"PRI_PNA","PRI","PRI","PRI",2006,3,"PAN","PAN",1,0,1,0,"04_2009",0.427295715627484,0.513373311176938,0.0186402716566722,42.7295715627484,37.6503737444522,5.07919781829613,-1.14207532975956,186457,-8.8133274174574,-6.20457496981159,-3.55195522228809,-32.8015756099198,-45.0221111111111,1
